X_1,X_2
0.662906094,0.730729701
1.85422226,-0.052231363
0.99895216,0.332791033
0.955577214,-0.516013782
0.018635824,0.987656709
1.926824715,0.117074905
1.010958948,-0.562731959
0.059541843,0.2055632
1.274359606,-0.478193344
-0.189426539,1.03950169
0.974659327,-0.544445274
1.890199011,0.170519692
0.05371392,0.980131228
-0.872196802,0.526301954
0.720192922,0.597074213
-0.835338684,0.344818829
0.150370265,0.00116375
1.680331385,-0.176822884
-0.825831297,0.629375189
1.395995764,-0.460879212
-0.943023514,0.191719296
-0.509869229,0.752221907
0.946032303,0.31610981
1.419770545,-0.434305591
1.03613944,-0.433985168
0.173062785,-0.058876335
-0.101590864,0.215520636
1.985428913,0.356551018
0.362018844,0.916346631
-0.786888614,0.526796013
1.560249514,-0.368414512
-0.728475149,0.6818432
0.871684729,-0.519473807
0.716131791,0.68719752
-0.632690359,0.697790713
0.955434185,-0.476454487
0.2877122,-0.360976836
1.921620534,0.19979527
-0.786476607,0.575036743
0.75934035,-0.457813088
1.367119737,-0.383489027
0.488973773,-0.387060398
0.617815484,0.720930502
-0.720228757,0.784268987
-0.269874549,1.018694457
0.312612997,0.899121886
-0.980545894,0.331631433
-0.011978065,0.448707731
0.16365589,0.882034153
1.745565707,-0.221970662
-0.017989419,0.049427224
1.846499209,0.045654358
1.025372137,0.20510398
-0.937484856,0.401902265
0.686003188,-0.446546205
-0.029449942,1.041736225
1.713485978,-0.268948013
1.966031294,0.116072008
0.244185524,1.046585516
0.036745857,0.337812123
0.088074076,0.032277874
-0.91337294,0.476523805
0.501062418,0.808092575
1.906366312,-0.091338649
1.852116591,-0.032980322
-0.0570395,0.972015212
0.675190307,0.75744696
0.734467269,-0.476746352
-0.95581495,0.45164147
-0.480428181,0.895352419
0.544133538,-0.326568921
0.266823731,-0.251319357
1.543413856,-0.357021727
0.582414144,-0.410486242
1.281347923,-0.371897791
0.196776645,0.063727092
1.949227018,0.096215566
-0.920274825,0.285957094
0.533811529,-0.365035648
1.029502665,0.130539245
0.700838548,0.523066901
2.020448854,0.495002855
1.019370894,0.090262828
0.065040895,0.034497439
0.911485305,0.383973644
0.125218083,-0.056376144
2.027220674,0.421537694
2.095068295,0.257174732
1.762727165,-0.078263005
1.476857705,-0.393019803
0.496152204,-0.419653692
1.458359679,-0.421146358
2.069510134,0.432169426
0.930277071,0.407138693
1.021028967,0.28006527
1.875297462,-0.127184412
0.138767184,-0.031409479
0.537538008,0.73517864
0.649581208,0.764846352
-0.595500786,0.82531866
-0.004744159,0.988339218
-0.040686747,0.952325186
-0.393187446,0.897242709
1.200858099,-0.437648255
-0.474903267,0.820512552
1.560575899,-0.316135838
1.95484508,0.197741417
0.227039393,0.988903593
1.198834681,-0.419954731
0.097379326,0.246340446
-0.444574478,0.946170232
1.708961013,-0.189975041
1.754687496,-0.190714509
-0.969550372,-0.014231807
0.746907481,0.706436468
0.709377224,-0.445592808
-0.098692821,0.967562534
0.007495539,0.090342727
0.958910993,0.012288008
0.850960348,0.531331172
-0.110966639,1.010796343
-0.863516234,0.488258493
-0.483504801,0.810056587
-0.809532261,0.747628553
0.390366918,-0.368411951
0.020029783,1.10249124
1.928146368,0.383275873
-0.31982046,1.025586857
1.025777691,-0.414372698
1.861951628,-0.072123093
1.975531488,0.214313284
0.823498643,-0.513291275
-0.675750293,0.804993652
-0.991364716,0.192367228
0.974606412,-0.571266416
1.511967811,-0.355069335
0.523238922,0.803445528
0.758163511,-0.476069828
0.372331546,-0.27000129
0.466747142,-0.285970174
1.900787421,-0.019561313
0.457069117,-0.392344618
-0.242807037,0.928632274
0.840506659,0.636755257
0.63708349,-0.50246701
0.414255596,0.974778349
-1.0003378,0.093607814
-0.331658906,0.999670532
-0.541702691,0.855141617
1.557714191,-0.264036122
1.9263004,0.40791539
0.519305798,-0.330212656
1.953263824,0.020505798
1.090171103,-0.379729785
0.507042023,-0.413998973
-0.831383549,0.575673967
-0.835398943,0.626438247
0.485982668,0.806681734
-0.797020256,0.602426432
1.934400352,0.125626159
-0.348105431,1.013145508
-0.130102897,1.055146101
-0.648789143,0.661784358
0.487075088,0.816902853
0.841602652,0.515007462
1.795448437,0.024840824
0.128240143,-0.022084237
0.480725884,-0.347314632
0.832926835,-0.503925115
-0.835208017,0.580029866
-0.393301513,0.91991623
0.587417205,0.740042421
0.229146102,0.93450014
0.935205216,-0.464799763
1.869872794,-0.048130199
-1.000292167,0.350610867
0.752454866,0.689191774
1.150991315,-0.422223622
1.565716013,-0.342005722
-0.965855992,0.29874296
0.935281981,-0.553798171
0.067483388,0.251102401
1.022506472,0.164569317
-0.729709279,0.802929647
0.562720242,-0.491880776
-0.847516926,0.352961692
0.225718823,1.023446762
0.913766627,0.371652886
-1.010886802,0.351416227
0.143124054,-0.074364505
0.706734769,0.781162514
1.014517349,0.071931586
-0.354732521,0.994676101
2.033740768,0.469976833
1.455438217,-0.390892573
0.832383628,0.640616171
0.168417837,0.030479382
1.80055017,-0.061943704
1.380638769,-0.293627128
0.061321274,0.967481725
1.964602686,0.445333256
0.737638526,0.729102436
-1.073972143,0.118715541
0.722712126,0.731533031
1.942764326,0.131600648
1.898341512,0.290710569
0.943743076,0.430120477
0.919582949,0.444858565
0.279211584,-0.094109387
0.468120167,0.963512447
1.047090955,0.039490132
-0.582575011,0.803711434
0.095482222,0.947242303
1.92463433,0.202229367
-0.807310782,0.634704634
0.97044393,0.352139675
0.751001011,-0.533421666
-0.792192387,0.654977324
-0.945319784,0.131748145
-0.972706966,0.417353885
-0.719030997,0.726023681
0.639508272,0.736564068
1.92204192,0.358463399
0.673966667,-0.434783794
-0.370078701,0.948701496
-0.872058309,0.401532748
0.511985954,-0.433158832
-0.416232227,0.92164256
0.559290989,-0.362382437
0.549578914,0.772565706
1.142570465,-0.443478056
0.509499225,-0.299414463
0.927453651,0.469547254
0.738700163,0.717164034
1.011975365,0.036440254
0.35545084,-0.24825541
0.920182739,0.590037201
0.777415679,-0.386217953
-0.733422027,0.763949257
0.929839462,-0.492817189
0.409117005,0.877379541
0.025445719,0.229094508
-0.939800722,0.377501083
0.860236769,-0.393248787
-0.439517268,0.99524554
0.911133038,0.229823451
0.880641905,0.600081066
0.0147372,0.236941811
1.03590498,0.271020698
1.159687799,-0.594809951
-0.935906326,0.438720814
0.656403256,-0.439631945
-0.863561927,0.494242521
-0.004102554,0.233584149
0.630208062,0.914609535
1.966804967,0.435232728
0.226739167,0.968228276
1.654455174,-0.16628175
0.058526526,0.22723992
0.018090003,0.147761566
0.37039393,-0.270288804
-0.184306909,1.04854465
0.369937304,0.886476214
0.550704524,0.856598056
1.041062004,0.161081117
0.068742843,0.030133836
-0.722111193,0.713570622
-0.870833388,0.420559721
0.188391381,-0.025806132
-0.9479233,0.202759362
-0.782906357,0.650519222
1.020169437,0.270555168
-0.956157746,0.173579591
0.507119563,0.807486303
0.380459841,-0.319777324
0.281021415,1.010640827
0.927845025,0.013015245
-0.612531329,0.792592098
-0.000881336,0.287920543
-1.036658465,0.1948236
0.120354962,0.972482118
0.943371448,-0.510300006
1.545966474,-0.241838912
1.51211529,-0.330654006
-0.627437393,0.799930493
-0.354664109,0.979676225
1.032466479,0.023036975
2.041625224,0.262626059
1.126432018,-0.499330656
0.012772249,0.318242585
-0.521293743,0.864438775
0.991112432,0.246339526
0.379352264,-0.230178745
-0.31185888,0.991535671
0.611045493,0.867148039
1.493442029,-0.425615942
1.553308807,-0.328707599
0.109144845,0.967402719
1.104784373,0.308393138
1.945478529,-0.000641967
0.496447513,0.861099503
1.021881986,-0.478649013
0.524753495,0.837979073
0.326168775,-0.17666333
-0.823053785,0.459236939
0.651225268,0.77756644
-0.576619159,0.944510666
-1.054515489,0.148793245
1.45780127,-0.338378959
1.771612052,-0.236316669
0.181220285,0.882613055
0.100276645,0.143823417
0.973829069,0.018488358
-0.694392333,0.764898075
1.962333329,0.243270066
-0.076882522,0.968729651
-0.526278614,0.902120871
0.170469066,-0.200555735
0.864146991,0.39071383
2.030022232,0.425988509
2.002372231,0.269890837
1.958354302,0.157776996
0.575768242,-0.35920814
1.160397096,-0.557726014
0.643655617,0.768937616
-1.098030083,0.01624308
0.354356021,-0.191489219
0.984044076,0.147076408
-0.113031199,0.988933033
0.199005322,-0.153158565
1.62881808,-0.245339744
-0.482072396,0.887792966
0.715675377,-0.528837519
-0.719283791,0.774637051
-0.171562946,1.032829316
-0.508473061,0.83337103
1.624911436,-0.242309195
0.130001873,-0.050777399
-1.009175565,0.204354932
0.540765492,-0.375896787
0.659535249,0.747137348
0.042882,0.463613787
0.391792855,0.910657492
1.212428211,-0.560845001
0.065372652,0.996456885
-0.60691218,0.875157126
1.737954566,-0.218272364
0.328144714,-0.126951761
-0.884303,0.451960231
1.831700916,-0.104294338
1.975314652,0.213750666
1.739576999,0.016816103
-0.000709833,0.575518313
1.644501762,-0.165156842
-0.320419748,0.93666876
0.183821444,-0.168333134
-0.520074728,0.74385118
0.082343748,0.183770967
1.694900144,-0.243218345
0.981384531,-0.489806937
0.431188209,-0.33584262
1.67716761,-0.284951846
0.64659848,0.822747376
0.924322295,0.404627729
0.21738555,-0.032773865
0.0654939,0.969906298
0.904388414,-0.498624006
0.392264203,0.997812411
1.558045866,-0.26018347
1.977727516,0.225230907
1.032090788,0.188811884
0.150320247,-0.08066013
0.023738506,0.945069303
0.858105149,0.524222954
-0.912654043,0.376858228
0.941199162,0.232848776
1.034405301,0.163543754
-0.436523651,1.000568061
0.205676249,-0.032992163
0.62466506,-0.369982037
1.058402054,-0.567410643
-1.097224334,0.099831926
0.18986926,0.99357719
0.348022609,-0.204380965
-0.736080576,0.683770504
0.420357988,-0.200365521
1.957343787,0.187183626
0.962394236,0.384304084
-0.761893406,0.581666034
1.803858139,-0.154705111
0.203305004,0.079049281
